Username,content_score
heijmerikx,1.0000000000000002
cnu,1.0
dbalmain,1.0000000000000002
jimweirich,1.0000000000000002
pyu10055,0.9999999999999999
DougHall,1.0000000000000002
mlwhall,1.0
lforet,1.0000000000000002
dlehman,1.0
aaronjohnson,1.0000000000000007
aulizko,1.0000000000000002
wmorgan,1.0000000000000002
jonthewayne,0.9999999999999996
maracuja,1.0
anarchitech,1.0
tronash,1.0000000000000002
krav,1.0000000000000002
dbgrandi,0.9999999999999998
threebytesfull,1.0
kiranmeduri,1.0000000000000004
classicist,1.0000000000000002
sdudenhofer,1.0000000000000002
joshj,1.0000000000000002
anthem,1.0000000000000002
fackweb,1.0000000000000002
zolazhou,0.9999999999999998
ihao,1.0
iyanski,1.0000000000000002
kaichen,1.0
tsgates,1.0000000000000002
aaronkhawkins,1.0000000000000002
kevinoneill,0.9999999999999998
we4tech,1.0000000000000013
mattmccray,1.0000000000000002
fadhlirahim,0.9999999999999998
tra,1.0000000000000002
willcannings,0.9999999999999991
derailed,1.0
sirn,1.000000000000001
gumayunov,1.0000000000000002
chipx86,0.9999999999999999
jeffrafter,1.0
MiloCasagrande,1.0
geku,0.9999999999999998
jamescook,1.0000000000000002
frafra,1.0
pauek,1.0000000000000013
csolallo,1.0000000000000002
jeremyd,1.0
mtarnovan,1.0000000000000002
eastmedia,1.0
patrikf,1.0000000000000002
zacharyc,1.0000000000000002
baroquon,1.0000000000000013
ylh888,1.0
tvc123,1.0000000000000002
ekarlsso,1.0
tongueroo,0.9999999999999999
jbasdf,1.0000000000000002
Madrox,1.0
qzio,0.9999999999999998
jrcahoon,1.0
cout,1.0000000000000002
iroach,1.0000000000000002
joho,1.0000000000000002
purp,0.9999999999999999
justinbkay,1.0
tinomen,1.0000000000000002
johnnyt,1.000000000000001
ttyerl,1.0000000000000002
stmcallister,1.000000000000001
juozasg,1.0000000000000013
spig,0.9999999999999996
devender,1.0000000000000002
gettalong,1.0000000000000002
ramdiv,1.0000000000000002
Juice10,0.9999999999999999
itzsuresh,1.0
SebastianKrog,1.0000000000000004
stereotype,1.0
torbjorn,0.9999999999999998
ALexanderLonsky,1.0
wzph,1.0000000000000002
BadMinus,1.0000000000000004
rahul286,1.0000000000000002
subtleGradient,1.0000000000000002
